,Manufacturer Identification Number,Model Identification Numer,HSN_TSN,No. Of Driving Axles,max. Length,max. Width,max. Height,max. Gross Vehicle Weight,Manufacturer,Commercial Name,Type,Wheelbase,Power/Weight Ratio,Seats,Fuel Code,max. Top Speed,Fuel Type
57387,5047,AQH,5047_AQH,2,5773,2982,3166,13000,NEW HOLLAND,T7.235,BZ,2977,0.019058823529411763,2,2,40, Diesel
57388,5047,AQI,5047_AQI,2,5773,2982,3166,13000,NEW HOLLAND,T7.250,BZ,2977,0.020352941176470588,2,2,40, Diesel
57389,5047,AQJ,5047_AQJ,2,5773,2982,3166,13000,NEW HOLLAND,T7.260,BZ,2977,0.021294117647058824,2,2,40, Diesel
57390,5047,AQK,5047_AQK,2,5773,2982,3166,13000,NEW HOLLAND,T7.270,BZ,2977,0.02258823529411765,2,2,40, Diesel
57391,5047,AQL,5047_AQL,2,5219,2550,3205,11000,CASE IH,PUMA 130,BP,2789,0.017533432392273403,2,2,40, Diesel
57392,5047,AQM,5047_AQM,2,5219,2550,3205,11000,CASE IH,PUMA 145,BP,2789,0.019167904903417535,2,2,40, Diesel
57393,5047,AQN,5047_AQN,2,5219,2550,3205,11500,CASE IH,PUMA 160,BP,2789,0.020802377414561663,2,2,40, Diesel
57394,5047,AQO,5047_AQO,2,5219,2550,3205,11000,STEYR,6130 CVT,BR,2789,0.017340191036002938,2,2,40, Diesel
57395,5047,AQP,5047_AQP,2,5219,2550,3205,11000,STEYR,6145 CVT,BR,2789,0.018956649522409993,2,2,40, Diesel
57396,5047,AQQ,5047_AQQ,2,5219,2550,3205,11500,STEYR,6160 CVT,BR,2789,0.020573108008817047,2,2,40, Diesel
57397,5047,AQR,5047_AQR,1,3944,1775,2425,3900,CASE IH,Quantum 95 F,JG,2155,0.02806324110671937,1,2,40, Diesel
57398,5047,AQS,5047_AQS,2,3944,1775,2425,4300,CASE IH,Quantum 95 F,JG,2180,0.02446167097329888,1,2,40, Diesel
57399,5047,AQT,5047_AQT,1,3944,1775,2425,3900,CASE IH,Quantum 75 F,JG,2068,0.023123732251521298,1,2,40, Diesel
57400,5047,AQU,5047_AQU,2,3944,1775,2425,4300,CASE IH,Quantum 75 F,JG,2093,0.020596205962059622,1,2,40, Diesel
57401,5047,AQV,5047_AQV,1,3944,1775,2425,3900,CASE IH,Quantum 85 F,JG,2068,0.02636916835699797,1,2,40, Diesel
57402,5047,AQW,5047_AQW,2,3944,1775,2425,4300,CASE IH,Quantum 85 F,JG,2093,0.023486901535682024,1,2,40, Diesel
57403,5047,AQX,5047_AQX,2,4333,2009,2488,4300,NEW HOLLAND,TD4020F,AA,2063,0.017454545454545455,1,2,40, Diesel
57404,5047,AQY,5047_AQY,2,4333,2009,2488,4300,NEW HOLLAND,TD4030F,AA,2063,0.020727272727272726,1,2,40, Diesel
57405,5047,AQZ,5047_AQZ,2,4333,2009,2488,4300,NEW HOLLAND,TD4040F,AA,2063,0.023636363636363636,1,2,40, Diesel
57421,5047,ARP,5047_ARP,2,5219,2550,3205,10500,CASE IH,PUMA 155,BL,2789,0.01923937360178971,2,2,40, Diesel
57423,5047,ARR,5047_ARR,1,4466,1720,2485,3650,NEW HOLLAND,T4030N;T4030V,JE,2079,0.022448979591836733,1,2,30, Diesel
57424,5047,ARS,5047_ARS,2,4466,1720,2485,4000,NEW HOLLAND,T4030N;T4030V,JE,2348,0.02010968921389397,1,2,40, Diesel
57425,5047,ART,5047_ART,1,4466,1720,2485,3650,NEW HOLLAND,T4060N;T4060V,JE,2166,0.03183673469387755,1,2,30, Diesel
57426,5047,ARU,5047_ARU,2,4466,1720,2485,4000,NEW HOLLAND,T4060N;T4060V,JE,2435,0.028519195612431443,1,2,40, Diesel
57427,5047,ARV,5047_ARV,1,3966,1775,2425,3900,NEW HOLLAND,T 4030 F;T4.75F,JD,2083,0.022,1,2,40, Diesel
57428,5047,ARW,5047_ARW,2,3966,1775,2425,4300,NEW HOLLAND,T 4030 F;T4.75F,JD,2348,0.019695613249776187,1,2,40, Diesel
57429,5047,ARX,5047_ARX,1,3966,1775,2425,3900,NEW HOLLAND,T 4060 F;T4.105F,JD,2170,0.0312,1,2,40, Diesel
57430,5047,ARY,5047_ARY,2,3966,1775,2425,4300,NEW HOLLAND,T 4060 F;T4.105F;T4.105LP,JD,2435,0.0279319606087735,1,2,40, Diesel
57431,5047,ARZ,5047_ARZ,1,4151,1720,2485,3650,CASE IH,"Quantum 75N, ..75V",JF,2079,0.022448979591836733,1,2,30, Diesel
57432,5047,ASA,5047_ASA,2,4151,1720,2485,4000,CASE IH,"Quantum 75N, ..75V",JF,2093,0.02,1,2,40, Diesel
57433,5047,ASB,5047_ASB,1,4151,1720,2485,3650,CASE IH,"Quantum 105N, ..105V",JF,2166,0.03183673469387755,1,2,30, Diesel
57434,5047,ASC,5047_ASC,2,4151,1720,2485,4000,CASE IH,"Quantum 105N, ..105V",JF,2180,0.028363636363636365,1,2,40, Diesel
57435,5047,ASD,5047_ASD,1,3944,1775,2425,3900,CASE IH,Quantum 75 F,JG,2068,0.02231237322515213,1,2,40, Diesel
57436,5047,ASE,5047_ASE,2,3944,1775,2425,4300,CASE IH,Quantum 75 F,JG,2093,0.01987353206865402,1,2,40, Diesel
57437,5047,ASF,5047_ASF,1,3944,1775,2425,3900,CASE IH,Quantum 105 F,JG,2155,0.0308300395256917,1,2,40, Diesel
57438,5047,ASG,5047_ASG,2,3944,1775,2425,4300,CASE IH,Quantum 105 F,JG,2180,0.026873385012919897,1,2,40, Diesel
57439,5047,ASH,5047_ASH,1,4280,2510,2835,5600,NEW HOLLAND,TD5070,JN,2388,0.0259375,1,2,40, Diesel
57440,5047,ASI,5047_ASI,2,4280,2510,2835,6000,NEW HOLLAND,TD5070,JN,2332,0.02289655172413793,1,2,40, Diesel
57441,5047,ASJ,5047_ASJ,1,4280,2510,2835,5600,NEW HOLLAND,TD5060,JN,2388,0.024375,1,2,40, Diesel
57442,5047,ASK,5047_ASK,2,4280,2510,2835,6000,NEW HOLLAND,TD5060,JN,2332,0.021517241379310346,1,2,40, Diesel
57453,5047,ASV,5047_ASV,1,3746,2100,2405,3000,NEW HOLLAND,TD3.50; F480; T480,AG,2057,0.02,1,2,35, Diesel
57454,5047,ASW,5047_ASW,2,3746,2100,2405,3000,NEW HOLLAND,TD3.50; F480; T480,AG,2057,0.018461538461538463,1,2,35, Diesel
57478,5047,ATU,5047_ATU,2,4872,2550,3190,9500,STEYR,4110 PROFI,BF,2439,0.014754098360655738,2,2,40, Diesel
57479,5047,ATV,5047_ATV,2,4872,2550,3190,9500,STEYR,4110 PROFI; 4130 PROFI,BF,2439,0.017486338797814208,2,2,40, Diesel
57480,5047,ATW,5047_ATW,2,5112,2550,3190,9500,STEYR,4120 PROFI;6115 PROFI,BF,2679,0.018278615794143745,2,2,40, Diesel
57481,5047,ATX,5047_ATX,2,4872,2550,3190,9500,STEYR,4130 PROFI,BF,2439,0.020036429872495445,2,2,40, Diesel
57482,5047,ATY,5047_ATY,2,5112,2550,3190,9500,STEYR,6125 PROFI,BF,2679,0.019204152249134947,2,2,40, Diesel
57483,5047,ATZ,5047_ATZ,2,5112,2550,3190,9500,STEYR,6140 PROFI,BF,2679,0.02110726643598616,2,2,40, Diesel
57484,5047,AUA,5047_AUA,2,5012,2550,3050,9500,NEW HOLLAND,"T6.120,T6.140",BD,2533,0.014754098360655738,2,2,40, Diesel
57485,5047,AUB,5047_AUB,2,5012,2550,3050,9500,NEW HOLLAND,"T6.120,T6.140,T6.160",BD,2533,0.017486338797814208,2,2,40, Diesel
57486,5047,AUC,5047_AUC,2,5252,2550,3050,9500,NEW HOLLAND,"T6.130,T6.150,T6.155",BD,2774,0.018278615794143745,2,2,40, Diesel
57487,5047,AUD,5047_AUD,2,5012,2550,3050,9500,NEW HOLLAND,"T6.140,T6.160",BD,2533,0.020036429872495445,2,2,40, Diesel
57488,5047,AUE,5047_AUE,2,5252,2550,3050,9500,NEW HOLLAND,T6.165,BD,2774,0.019204152249134947,2,2,40, Diesel
57489,5047,AUF,5047_AUF,2,5252,2550,3050,9500,NEW HOLLAND,T6.175,BD,2774,0.02110726643598616,2,2,40, Diesel
57490,5047,AUG,5047_AUG,2,4872,2550,3050,9500,CASE IH,MAXXUM 110,BE,2439,0.014754098360655738,2,2,40, Diesel
57491,5047,AUH,5047_AUH,2,4872,2550,3050,9500,CASE IH,"MAXXUM 110,130",BE,2439,0.017486338797814208,2,2,40, Diesel
57492,5047,AUI,5047_AUI,2,5112,2550,3050,9500,CASE IH,"MAXXUM 115,120",BE,2679,0.018278615794143745,2,2,40, Diesel
57493,5047,AUJ,5047_AUJ,2,4872,2550,3050,9500,CASE IH,MAXXUM 130,BE,2439,0.020036429872495445,2,2,40, Diesel
57494,5047,AUK,5047_AUK,2,5112,2550,3050,9500,CASE IH,MAXXUM 125,BE,2679,0.019204152249134947,2,2,40, Diesel
57495,5047,AUL,5047_AUL,2,5112,2550,3050,9500,CASE IH,MAXXUM 140,BE,2679,0.02110726643598616,2,2,40, Diesel
57496,5047,AUM,5047_AUM,1,4095,2204,2784,4500,CASE IH,Farmall 55C; JX 55C,AC,2150,0.01673469387755102,2,2,40, Diesel
57497,5047,AUN,5047_AUN,2,4047,2204,2784,4800,CASE IH,Farmall 55C; JX 55C,AC,2102,0.014642857142857143,2,2,40, Diesel
57498,5047,AUO,5047_AUO,1,4095,2204,2784,4500,CASE IH,Farmall 65C; JX 65C,AC,2150,0.019591836734693877,2,2,40, Diesel
57499,5047,AUP,5047_AUP,2,4047,2204,2784,4800,CASE IH,Farmall 65C; JX 65C,AC,2102,0.017142857142857144,2,2,40, Diesel
57500,5047,AUQ,5047_AUQ,1,4095,2204,2784,4500,CASE IH,Farmall 75C; JX 75C,AC,2150,0.022448979591836733,2,2,40, Diesel
57501,5047,AUR,5047_AUR,2,4047,2204,2784,4800,CASE IH,Farmall 75C; JX 75C,AC,2102,0.019642857142857142,2,2,40, Diesel
57502,5047,AUS,5047_AUS,1,4095,2204,2784,4500,CASE IH,Farmall 95C,AC,2150,0.02857142857142857,2,2,40, Diesel
57503,5047,AUT,5047_AUT,2,4047,2204,2784,4800,CASE IH,Farmall 95C,AC,2102,0.025,2,2,40, Diesel
57504,5047,AUU,5047_AUU,1,4095,2204,2784,4500,CASE IH,Farmall 85C,AC,2150,0.026530612244897958,2,2,40, Diesel
57505,5047,AUV,5047_AUV,2,4047,2204,2784,4800,CASE IH,Farmall 85C,AC,2102,0.023214285714285715,2,2,40, Diesel
57506,5047,AUW,5047_AUW,1,4095,2196,2492,4500,STEYR,Kompakt 4055 S,AD,2150,0.01607843137254902,2,2,30, Diesel
57507,5047,AUX,5047_AUX,2,4047,2196,2492,4800,STEYR,Kompakt 4055 S,AD,2102,0.014137931034482758,2,2,40, Diesel
57508,5047,AUY,5047_AUY,1,4095,2196,2492,4500,STEYR,Kompakt 4065 S,AD,2150,0.018823529411764704,2,2,30, Diesel
57509,5047,AUZ,5047_AUZ,2,4047,2196,2492,4800,STEYR,Kompakt 4065 S,AD,2102,0.016551724137931035,2,2,40, Diesel
57510,5047,AVA,5047_AVA,1,4095,2196,2492,4500,STEYR,Kompakt 4075,AD,2150,0.021568627450980392,2,2,40, Diesel
57511,5047,AVB,5047_AVB,2,4047,2196,2492,4800,STEYR,Kompakt 4075,AD,2102,0.01896551724137931,2,2,40, Diesel
57512,5047,AVC,5047_AVC,1,4095,2196,2492,4500,STEYR,Kompakt 4095,AD,2150,0.027450980392156862,2,2,40, Diesel
57513,5047,AVD,5047_AVD,2,4047,2196,2492,4800,STEYR,Kompakt 4095,AD,2102,0.02413793103448276,2,2,40, Diesel
57514,5047,AVE,5047_AVE,1,4095,2196,2492,4500,STEYR,Kompakt 4085,AD,2150,0.025490196078431372,2,2,40, Diesel
57515,5047,AVF,5047_AVF,2,4047,2196,2492,4800,STEYR,Kompakt 4085,AD,2102,0.022413793103448276,2,2,40, Diesel
57516,5047,AVG,5047_AVG,1,4112,2355,2784,4500,NEW HOLLAND,T4.55,AE,2150,0.01673469387755102,2,2,40, Diesel
57517,5047,AVH,5047_AVH,2,4064,2355,2784,4800,NEW HOLLAND,T4.55,AE,2102,0.014642857142857143,2,2,40, Diesel
57518,5047,AVI,5047_AVI,1,4112,2355,2784,4500,NEW HOLLAND,T4.65,AE,2150,0.019591836734693877,2,2,40, Diesel
57519,5047,AVJ,5047_AVJ,2,4064,2355,2784,4800,NEW HOLLAND,T4.65,AE,2102,0.017142857142857144,2,2,40, Diesel
57520,5047,AVK,5047_AVK,1,4112,2355,2784,4500,NEW HOLLAND,T4.75,AE,2150,0.022448979591836733,2,2,40, Diesel
57521,5047,AVL,5047_AVL,2,4064,2355,2784,4800,NEW HOLLAND,T4.75,AE,2102,0.019642857142857142,2,2,40, Diesel
57522,5047,AVM,5047_AVM,1,4112,2262,2784,4500,NEW HOLLAND,T4.100,AE,2150,0.02857142857142857,2,2,40, Diesel
57523,5047,AVN,5047_AVN,2,4064,2262,2784,4800,NEW HOLLAND,T4.100,AE,2102,0.025,2,2,40, Diesel
57524,5047,AVO,5047_AVO,1,4112,2262,2784,4500,NEW HOLLAND,T4.90,AE,2150,0.026530612244897958,2,2,40, Diesel
57525,5047,AVP,5047_AVP,2,4064,2262,2784,4800,NEW HOLLAND,T4.90,AE,2102,0.023214285714285715,2,2,40, Diesel
57526,5047,AVQ,5047_AVQ,2,4372,2550,3019,7400,CASE IH,FARMALL 90U,JR,2350,0.014942528735632184,2,2,40, Diesel
57527,5047,AVR,5047_AVR,2,4372,2550,3019,7400,CASE IH,FARMALL 100U,JR,2350,0.016551724137931035,2,2,40, Diesel
57528,5047,AVS,5047_AVS,2,4372,2550,3019,7400,CASE IH,FARMALL 110U,JR,2350,0.017701149425287357,2,2,40, Diesel
57529,5047,AVT,5047_AVT,2,4911,2550,3019,7400,CASE IH,FARMALL 90U; FARMALL 95U,JR,2350,0.01640449438202247,2,2,40, Diesel
57530,5047,AVU,5047_AVU,2,4911,2550,3019,7400,CASE IH,FARMALL 100U;FARMALL 105U,JR,2350,0.017752808988764045,2,2,40, Diesel
57531,5047,AVV,5047_AVV,2,4911,2550,3019,7400,CASE IH,FARMALL 110U;FARMALL 115U,JR,2350,0.01887640449438202,2,2,40, Diesel
57532,5047,AVW,5047_AVW,2,4372,2550,3019,7400,STEYR,MULTI 90,JS,2350,0.014942528735632184,2,2,40, Diesel
57533,5047,AVX,5047_AVX,2,4372,2550,3019,7400,STEYR,MULTI 100,JS,2350,0.016551724137931035,2,2,40, Diesel
57534,5047,AVY,5047_AVY,2,4372,2550,3019,7400,STEYR,MULTI 110,JS,2350,0.017701149425287357,2,2,40, Diesel
57535,5047,AVZ,5047_AVZ,2,4911,2550,3019,7400,STEYR,MULTI 90; MULTI 95,JS,2350,0.01640449438202247,2,2,40, Diesel
57536,5047,AWA,5047_AWA,2,4911,2550,3019,7400,STEYR,MULTI 100; MULTI 105,JS,2350,0.017752808988764045,2,2,40, Diesel
57537,5047,AWB,5047_AWB,2,4911,2550,3019,7400,STEYR,MULTI 110; MULTI 115,JS,2350,0.01887640449438202,2,2,40, Diesel
57538,5047,AWC,5047_AWC,2,4414,2550,3019,7400,NEW HOLLAND,T5.95,JM,2350,0.014942528735632184,2,2,40, Diesel
57539,5047,AWD,5047_AWD,2,4414,2550,3019,7400,NEW HOLLAND,T5.105,JM,2350,0.016551724137931035,2,2,40, Diesel
57540,5047,AWE,5047_AWE,2,4414,2550,3019,7400,NEW HOLLAND,T5.115,JM,2350,0.017701149425287357,2,2,40, Diesel
57541,5047,AWF,5047_AWF,2,4911,2550,3019,7400,NEW HOLLAND,T5.95,JM,2350,0.01640449438202247,2,2,40, Diesel
57542,5047,AWG,5047_AWG,2,4911,2550,3019,7400,NEW HOLLAND,T5.105,JM,2350,0.017752808988764045,2,2,40, Diesel
57543,5047,AWH,5047_AWH,2,4911,2550,3019,7400,NEW HOLLAND,T5.115,JM,2350,0.01887640449438202,2,2,40, Diesel
57544,5047,AWI,5047_AWI,1,3651,2090,2546,2870,CASE IH,Farmall 45A,GC,1977,0.019568345323741007,1,2,37, Diesel
57545,5047,AWJ,5047_AWJ,2,3651,2090,2539,3100,CASE IH,Farmall 45A,GC,1962,0.017369093231162196,1,2,37, Diesel
57546,5047,AWK,5047_AWK,1,3651,2090,2546,2050,CASE IH,Farmall 55A,GC,1982,0.023597122302158272,1,2,37, Diesel
57547,5047,AWL,5047_AWL,2,3651,2090,2539,2270,CASE IH,Farmall 55A,GC,1962,0.020945083014048533,1,2,37, Diesel
57548,5047,AWM,5047_AWM,1,4522,2550,2390,4800,CASE IH,Quantum 75C,JB,2175,0.01981981981981982,2,2,40, Diesel
57549,5047,AWN,5047_AWN,2,4522,2550,2390,5250,CASE IH,Quantum 75C,JB,2185,0.016793893129770993,2,2,40, Diesel
57550,5047,AWO,5047_AWO,1,4522,2550,2390,4800,STEYR,Kompakt 4075,JC,2175,0.019130434782608695,2,2,40, Diesel
57551,5047,AWP,5047_AWP,2,4522,2550,2390,5250,STEYR,Kompakt 4075,JC,2185,0.016176470588235296,2,2,40, Diesel
57552,5047,AWQ,5047_AWQ,1,4625,2550,2390,4800,NEW HOLLAND,T4030,JA,2175,0.01981981981981982,2,2,30, Diesel
57553,5047,AWR,5047_AWR,2,4625,2550,2390,5250,NEW HOLLAND,T4030,JA,2408,0.016923076923076923,2,2,40, Diesel
57554,5047,AWS,5047_AWS,1,4280,2510,2835,5200,NEW HOLLAND,TD 5.65,JN,2209,0.015,1,2,40, Diesel
57555,5047,AWT,5047_AWT,2,4280,2510,2835,5400,NEW HOLLAND,TD 5.65,JN,2159,0.013241379310344827,1,2,40, Diesel
57556,5047,AWU,5047_AWU,1,4250,2510,2835,5600,CASE IH,"JX 115, Farmall 115A",JP,2368,0.024776119402985075,1,2,40, Diesel
57557,5047,AWV,5047_AWV,2,4390,2550,2835,6500,CASE IH,"JX 115, Farmall 115A",JP,2422,0.023714285714285716,1,2,40, Diesel
57558,5047,AWW,5047_AWW,1,4250,2510,2835,5600,CASE IH,"JX 105, Farmall 105A",JP,2367,0.023283582089552238,1,2,40, Diesel
57559,5047,AWX,5047_AWX,2,4390,2550,2835,6500,CASE IH,"JX 105, Farmall 105A",JP,2422,0.022285714285714287,1,2,40, Diesel
57560,5047,AWY,5047_AWY,1,4250,2510,2835,5200,CASE IH,Farmall 65 A,JP,2209,0.015,1,2,40, Diesel
57561,5047,AWZ,5047_AWZ,2,4390,2550,2810,5400,CASE IH,Farmall 65 A,JP,2224,0.013714285714285714,,2,40, Diesel
57562,5047,AXA,5047_AXA,2,4960,2540,2775,7400,NEW HOLLAND,T5.95,JJ,2380,0.01697674418604651,2,2,40, Diesel
57563,5047,AXB,5047_AXB,2,4960,2540,2775,7400,NEW HOLLAND,T5.105,JJ,2380,0.018372093023255813,2,2,40, Diesel
57564,5047,AXC,5047_AXC,2,4960,2540,2775,7400,NEW HOLLAND,T5.115,JJ,2380,0.01953488372093023,2,2,40, Diesel
57565,5047,AXD,5047_AXD,2,4715,2550,2870,7800,STEYR,4095 MULTI ET,SJ,2420,0.014264777723497801,2,2,40, Diesel
57566,5047,AXE,5047_AXE,2,4715,2550,2870,7800,STEYR,4105 MULTI ET,SJ,2420,0.015437225207620909,2,2,40, Diesel
57567,5047,AXF,5047_AXF,2,4715,2550,2870,7800,STEYR,4115 MULTI ET,SJ,2420,0.016414264777723498,2,2,40, Diesel
57568,5047,AXG,5047_AXG,2,4715,2550,2840,7800,CASE IH,Farmall 95U PRO EP,SH,2420,0.014484126984126985,2,2,40, Diesel
57569,5047,AXH,5047_AXH,2,4715,2550,2840,7800,CASE IH,Farmall 105U PRO EP,SH,2420,0.015674603174603174,2,2,40, Diesel
57570,5047,AXI,5047_AXI,2,4715,2550,2840,7800,CASE IH,Farmall 115U PRO EP,SH,2420,0.016666666666666666,2,2,40, Diesel
57571,5047,AXJ,5047_AXJ,1,4680,2550,2965,5300,STEYR,Kompakt 4085,JW,2316,0.018287373004354138,2,2,40, Diesel
57572,5047,AXK,5047_AXK,2,4680,2550,2965,6200,STEYR,Kompakt 4085,JW,2258,0.015829145728643215,2,2,40, Diesel
57573,5047,AXL,5047_AXL,1,4680,2550,2965,5300,STEYR,Kompakt 4095,JW,2316,0.02119013062409289,2,2,40, Diesel
57574,5047,AXM,5047_AXM,2,4680,2550,2965,6200,STEYR,Kompakt 4095,JW,2258,0.018341708542713567,2,2,40, Diesel
57575,5047,AXN,5047_AXN,1,4680,2550,2965,5300,STEYR,Kompakt 4105,JW,2316,0.02293178519593614,2,2,40, Diesel
57576,5047,AXO,5047_AXO,2,4680,2550,2965,6200,STEYR,Kompakt 4105,JW,2258,0.01984924623115578,2,2,40, Diesel
57577,5047,AXP,5047_AXP,1,4680,2550,2965,5300,CASE IH,Farmall 85C,JX,2316,0.018890554722638682,2,2,40, Diesel
57578,5047,AXQ,5047_AXQ,2,4680,2550,2965,6200,CASE IH,Farmall 85C,JX,2258,0.01625806451612903,2,2,40, Diesel
57579,5047,AXR,5047_AXR,1,4680,2550,2965,5300,CASE IH,Farmall 95C,JX,2316,0.021889055472263868,2,2,40, Diesel
57580,5047,AXS,5047_AXS,2,4680,2550,2965,6200,CASE IH,Farmall 95C,JX,2258,0.018838709677419355,2,2,40, Diesel
57581,5047,AXT,5047_AXT,1,4680,2550,2965,5300,CASE IH,Farmall 105C,JX,2316,0.02368815592203898,2,2,40, Diesel
57582,5047,AXU,5047_AXU,2,4680,2550,2965,6200,CASE IH,Farmall 105C,JX,2258,0.02038709677419355,2,2,40, Diesel
57583,5047,AXV,5047_AXV,1,4370,2550,2965,5300,NEW HOLLAND,T4.85,JY,2316,0.018890554722638682,2,2,40, Diesel
57584,5047,AXW,5047_AXW,2,4370,2550,2965,6200,NEW HOLLAND,T4.85,JY,2258,0.016822429906542057,2,2,40, Diesel
57585,5047,AXX,5047_AXX,1,4370,2550,2965,5300,NEW HOLLAND,T4.95,JY,2316,0.021889055472263868,2,2,40, Diesel
57586,5047,AXY,5047_AXY,2,4370,2550,2965,6200,NEW HOLLAND,T4.95,JY,2258,0.019492656875834447,2,2,40, Diesel
57587,5047,AXZ,5047_AXZ,1,4370,2550,2965,5300,NEW HOLLAND,T4.105,JY,2316,2.257142857142857,2,2,40, Diesel
57588,5047,AYA,5047_AYA,2,4370,2550,2965,6200,NEW HOLLAND,T4.105,JY,2258,0.02109479305740988,2,2,40, Diesel
57589,5047,AYB,5047_AYB,2,3438,1771,2331,4200,NEW HOLLAND,T3.50F;TT50J,AF,1863,0.0163265306122449,2,2,30, Diesel
57590,5047,AYC,5047_AYC,2,3438,1771,2331,4200,NEW HOLLAND,T3.55F;TT55J,AF,1863,0.018594104308390022,2,2,30, Diesel
57591,5047,AYD,5047_AYD,2,3438,1771,2331,4200,NEW HOLLAND,T3.65F;TT65J,AF,1863,0.021768707482993196,2,2,30, Diesel
57592,5047,AYE,5047_AYE,2,3438,1771,2331,4200,NEW HOLLAND,T3.75F;TT75J,AF,1863,0.024036281179138322,2,2,30, Diesel
57608,5047,AYU,5047_AYU,2,4975,2550,3015,9500,NEW HOLLAND,T6.140 AC,BU,2548,0.017173524150268335,1,2,40, Diesel
57609,5047,AYV,5047_AYV,2,4975,2550,3015,9500,NEW HOLLAND,T6.150 AC,BU,2548,0.018425760286225404,1,2,40, Diesel
57610,5047,AYW,5047_AYW,2,4975,2550,3015,9500,NEW HOLLAND,T6.160 AC,BU,2548,0.01967799642218247,1,2,40, Diesel
57611,5047,AYX,5047_AYX,2,4887,2550,3025,9500,CASE IH,MAXXUM 110 CVX,BV,2454,0.017173524150268335,1,2,40, Diesel
57612,5047,AYY,5047_AYY,2,4887,2550,3025,9500,CASE IH,MAXXUM 120 CVX,BV,2454,0.018425760286225404,1,2,40, Diesel
57613,5047,AYZ,5047_AYZ,2,4887,2550,3025,9500,CASE IH,MAXXUM 130 CVX,BV,2454,0.01967799642218247,,2,40, Diesel
57614,5047,AZA,5047_AZA,2,4887,2550,3175,9500,STEYR,4110 PROFI CVT,BW,2454,0.017173524150268335,1,2,40, Diesel
57615,5047,AZB,5047_AZB,2,4887,2550,3175,9500,STEYR,4120 PROFI CVT,BW,2454,0.018425760286225404,1,2,40, Diesel
57616,5047,AZC,5047_AZC,2,4887,2550,3175,9500,STEYR,4130 PROFI CVT,BW,2454,0.01967799642218247,1,2,40, Diesel
57617,5047,AZH,5047_AZH,1,4680,2550,2965,5300,CASE IH,Farmall 115C,JX,2316,0.025187406296851574,2,2,40, Diesel
57618,5047,AZI,5047_AZI,2,4680,2550,2965,6200,CASE IH,Farmall 115C,JX,2258,0.02167741935483871,2,2,40, Diesel
57619,5047,AZJ,5047_AZJ,1,4680,2550,2965,5300,STEYR,Kompakt 4115,JW,2316,0.024383164005805515,2,2,40, Diesel
57620,5047,AZK,5047_AZK,2,4680,2550,2965,6200,STEYR,Kompakt 4115,JW,2258,0.021105527638190954,2,2,40, Diesel
57621,5047,AZL,5047_AZL,2,5713,2550,2470,9200,NEW HOLLAND,LM6.32;LM7.35;LM9.35,KB,3000,0.010080896079651524,1,2,38, Diesel
57622,5047,AZM,5047_AZM,2,5454,2550,2470,9200,NEW HOLLAND,LM6.35 ELITE;LM7.42 ELITE,KB,3000,0.01231953801732435,1,2,38, Diesel
57623,5047,AZN,5047_AZN,1,4142,2196,2492,4500,STEYR,Kompakt 4055 S,AM,2180,0.016862745098039214,2,2,39, Diesel
57624,5047,AZO,5047_AZO,2,4094,2196,2492,4800,STEYR,Kompakt 4055 S,AM,2132,0.014827586206896552,2,2,39, Diesel
57625,5047,AZP,5047_AZP,1,4142,2196,2492,4500,STEYR,Kompakt 4065 S,AM,2180,0.018823529411764704,2,2,39, Diesel
57626,5047,AZQ,5047_AZQ,2,4094,2196,2492,4800,STEYR,Kompakt 4065 S,AM,2132,0.016551724137931035,2,2,39, Diesel
57627,5047,AZR,5047_AZR,1,4142,2196,2492,4500,STEYR,Kompakt 4075 S,AM,2180,0.021568627450980392,2,2,39, Diesel
57628,5047,AZS,5047_AZS,2,4094,2196,2492,4800,STEYR,Kompakt 4075 S,AM,2132,0.01896551724137931,2,2,39, Diesel
57629,5047,AZT,5047_AZT,1,4356,2500,2890,5300,NEW HOLLAND,T4.85,JT,2293,0.018890554722638682,2,2,40, Diesel
57630,5047,AZU,5047_AZU,2,4298,2500,2890,6000,NEW HOLLAND,T4.85,JT,2491,0.016822429906542057,2,2,40, Diesel
57631,5047,AZV,5047_AZV,1,4356,2500,2890,5300,NEW HOLLAND,T4.95,JT,2293,0.021889055472263868,2,2,40, Diesel
57632,5047,AZW,5047_AZW,2,4298,2500,2890,6000,NEW HOLLAND,T4.95,JT,2491,0.019492656875834447,2,2,40, Diesel
57633,5047,AZX,5047_AZX,1,4356,2500,2890,5300,NEW HOLLAND,T4.105,JT,2293,0.02368815592203898,2,2,40, Diesel
57634,5047,AZY,5047_AZY,2,4298,2500,2890,6000,NEW HOLLAND,T4.105,JT,2491,0.02109479305740988,2,2,40, Diesel
57635,5047,AZZ,5047_AZZ,1,4356,2500,2890,5300,NEW HOLLAND,T4.115,JT,2293,0.025187406296851574,2,2,40, Diesel
57636,5047,BAA,5047_BAA,2,4298,2500,2890,6000,NEW HOLLAND,T4.115,JT,2491,0.022429906542056073,2,2,40, Diesel
57637,5047,BAB,5047_BAB,1,4356,2500,2890,5300,NEW HOLLAND,T4.75,JT,2293,0.01649175412293853,2,2,40, Diesel
57638,5047,BAC,5047_BAC,2,4298,2500,2890,6000,NEW HOLLAND,T4.75,JT,2491,0.014686248331108143,2,2,40, Diesel
